ROW_ID,ICD10_CODE_CN,ICD10_CODE,TITLE_CN,TITLE
291,A16.203,A16.2,结核性肺纤维变性,"Tuberculosis of lung, without mention of bacteriological or histological confirmation"
292,A16.204,A16.2,结核性气胸,"Tuberculosis of lung, without mention of bacteriological or histological confirmation"
293,A16.205,A16.2,结核性支气管扩张,"Tuberculosis of lung, without mention of bacteriological or histological confirmation"
294,A16.206,A16.2,肺干酪性结核,"Tuberculosis of lung, without mention of bacteriological or histological confirmation"
295,A16.207,A16.2,空洞型肺结核,"Tuberculosis of lung, without mention of bacteriological or histological confirmation"
296,A16.208,A16.2,浸润型肺结核,"Tuberculosis of lung, without mention of bacteriological or histological confirmation"
297,A16.209,A16.2,增殖型肺结核,"Tuberculosis of lung, without mention of bacteriological or histological confirmation"
298,A16.210,A16.2,结核性肺不张,"Tuberculosis of lung, without mention of bacteriological or histological confirmation"
299,A16.300,A16.3,胸腔内淋巴结结核,"Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
300,A16.301,A16.3,肺门淋巴结结核,"Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
301,A16.302,A16.3,胸内淋巴结结核,"Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
302,A16.303,A16.3,气管支气管淋巴结结核,"Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
303,A16.304,A16.3,支气管淋巴结结核,"Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
304,A16.305,A16.3,纵隔淋巴结结核,"Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
305,A16.306,A16.3,纵隔淋巴结结核,"Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation"
306,A16.400,A16.4,喉结核,"Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
307,A16.401,A16.4,会厌结核,"Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
308,A16.402,A16.4,气管结核,"Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
309,A16.403,A16.4,声带结核,"Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
310,A16.404,A16.4,支气管结核,"Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
311,A16.405,A16.4,结核性支气管胸膜瘘,"Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
312,A16.406,A16.4,支气管结核,"Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
313,A16.407,A16.4,支气管内膜结核,"Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation"
314,A16.500,A16.5,结核性胸膜炎,"Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
315,A16.501,A16.5,结核性脓胸,"Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
316,A16.502,A16.5,结核性胸腔积液,"Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
317,A16.503,A16.5,结核性渗出性胸膜炎,"Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
318,A16.504,A16.5,胸膜结核瘤,"Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
319,A16.505,A16.5,结核性脓气胸,"Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
320,A16.507,A16.5,胸膜结核瘤,"Tuberculous pleurisy, without mention of bacteriological or histological confirmation"
321,A16.700,A16.7,原发性呼吸道结核,Primary respiratory tuberculosis without mention of bacteriological or histological confirmation
322,A16.701,A16.7,肺原发性结核性复征,Primary respiratory tuberculosis without mention of bacteriological or histological confirmation
323,A16.702,A16.7,原发性肺结核,Primary respiratory tuberculosis without mention of bacteriological or histological confirmation
324,A16.800,A16.8,特指呼吸道结核,"Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
325,A16.801,A16.8,结核性鼻窦炎,"Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
326,A16.802,A16.8,鼻中隔结核,"Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
327,A16.803,A16.8,鼻咽结核,"Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
328,A16.804,A16.8,鼻结核,"Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
329,A16.805,A16.8,扁桃体结核,"Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
330,A16.806,A16.8,咽部结核,"Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
331,A16.807,A16.8,纵隔结核,"Other respiratory tuberculosis, without mention of bacteriological or histological confirmation"
332,A16.900,A16.9,呼吸道结核,"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
333,A16.901,A16.9,胸壁结核,"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
334,A16.902,A16.9,结核菌感染,"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
335,A17.000+,A17.0,结核性脑膜炎,Tuberculous meningitis
336,A17.001,A17.0,结核性脊膜炎,Tuberculous meningitis
337,A17.001+,A17.0,结核性脑脊髓膜炎,Tuberculous meningitis
338,A17.002,A17.0,结核性脑脊髓膜炎,Tuberculous meningitis
339,A17.003,A17.0,结核性脑膜炎,Tuberculous meningitis
340,A17.004,A17.0,脑膜结核瘤,Tuberculous meningitis
341,A17.100+,A17.1,脑膜结核瘤,Meningeal tuberculoma
342,A17.800+,A17.8,神经系统特指结核,Other tuberculosis of nervous system
343,A17.801,A17.8,结核性脑膜脑炎,Other tuberculosis of nervous system
344,A17.801+,A17.8,脑结核瘤,Other tuberculosis of nervous system
345,A17.802,A17.8,结核性脑脓肿,Other tuberculosis of nervous system
346,A17.802+,A17.8,结核性脑肉芽肿,Other tuberculosis of nervous system
347,A17.803,A17.8,结核性脑肉芽肿,Other tuberculosis of nervous system
348,A17.803+,A17.8,结核性脑膜脑炎,Other tuberculosis of nervous system
349,A17.804,A17.8,结核性脑炎,Other tuberculosis of nervous system
350,A17.804+,A17.8,结核性脑炎,Other tuberculosis of nervous system
351,A17.805+,A17.8,结核性脑脓肿,Other tuberculosis of nervous system
352,A17.806,A17.8,脑结核瘤,Other tuberculosis of nervous system
353,A17.806+,A17.8,脊髓结核,Other tuberculosis of nervous system
354,A17.807,A17.8,中枢神经系统结核,Other tuberculosis of nervous system
355,A17.807+,A17.8,结核性脑积水,Other tuberculosis of nervous system
356,A17.808,A17.8,结核性椎管内脓肿,Other tuberculosis of nervous system
357,A17.900+,A17.9,神经系统结核,"Tuberculosis of nervous system, unspecified"
358,A18.001+,A18.0,骨结核,Tuberculosis of bones and joints
359,A18.002+,A18.0,关节结核,Tuberculosis of bones and joints
360,A18.003+,A18.0,鼻骨结核,Tuberculosis of bones and joints
361,A18.004,A18.0,乳突结核,Tuberculosis of bones and joints
362,A18.004+,A18.0,下颌结核,Tuberculosis of bones and joints
363,A18.005+,A18.0,颈椎结核,Tuberculosis of bones and joints
364,A18.006+,A18.0,胸椎结核,Tuberculosis of bones and joints
365,A18.007,A18.0,颈椎结核,Tuberculosis of bones and joints
366,A18.007+,A18.0,腰椎结核,Tuberculosis of bones and joints
367,A18.008,A18.0,肩关节结核,Tuberculosis of bones and joints
368,A18.008+,A18.0,腰椎结核性窦道,Tuberculosis of bones and joints
369,A18.009,A18.0,腕关节陈旧性脱位,Tuberculosis of bones and joints
370,A18.009+,A18.0,脊柱结核,Tuberculosis of bones and joints
371,A18.010,A18.0,胸椎结核,Tuberculosis of bones and joints
372,A18.010+,A18.0,脊柱结核性脓肿,Tuberculosis of bones and joints
373,A18.011,A18.0,腰椎结核,Tuberculosis of bones and joints
374,A18.012,A18.0,跖趾关节结核,Tuberculosis of bones and joints
375,A18.012+,A18.0,脊柱结核性截瘫,Tuberculosis of bones and joints
376,A18.013,A18.0,脊柱结核性截瘫(波特氏截瘫),Tuberculosis of bones and joints
377,A18.013+,A18.0,结核性脊柱裂,Tuberculosis of bones and joints
378,A18.014,A18.0,骶髂关节结核,Tuberculosis of bones and joints
379,A18.014+,A18.0,肋骨结核,Tuberculosis of bones and joints
380,A18.015,A18.0,关节结核性风湿病(篷塞氏病),Tuberculosis of bones and joints
381,A18.015+,A18.0,耻骨结核,Tuberculosis of bones and joints
382,A18.016,A18.0,脊柱结核性脓肿,Tuberculosis of bones and joints
383,A18.016+,A18.0,肱骨结核,Tuberculosis of bones and joints
384,A18.017+,A18.0,桡骨结核,Tuberculosis of bones and joints
385,A18.018,A18.0,脊椎结核并椎旁脓肿,Tuberculosis of bones and joints
386,A18.018+,A18.0,尺骨结核,Tuberculosis of bones and joints
387,A18.019,A18.0,关节寒性脓肿(关节结核性脓肿),Tuberculosis of bones and joints
388,A18.019+,A18.0,掌骨结核,Tuberculosis of bones and joints
389,A18.020,A18.0,结核性脊柱后凸,Tuberculosis of bones and joints
390,A18.020+,A18.0,指骨结核,Tuberculosis of bones and joints
391,A18.021,A18.0,关节结核,Tuberculosis of bones and joints
392,A18.021+,A18.0,股骨结核,Tuberculosis of bones and joints
393,A18.022,A18.0,肘关节结核,Tuberculosis of bones and joints
394,A18.022+,A18.0,胫骨结核,Tuberculosis of bones and joints
395,A18.023,A18.0,髋关节结核,Tuberculosis of bones and joints
396,A18.023+,A18.0,腓骨结核,Tuberculosis of bones and joints
397,A18.024,A18.0,髋结核性滑膜炎,Tuberculosis of bones and joints
398,A18.024+,A18.0,跟骨结核,Tuberculosis of bones and joints
399,A18.025,A18.0,踝关节结核,Tuberculosis of bones and joints
400,A18.025+,A18.0,楔骨结核,Tuberculosis of bones and joints
401,A18.026,A18.0,耻骨结核,Tuberculosis of bones and joints
402,A18.026+,A18.0,趾骨结核,Tuberculosis of bones and joints
403,A18.027,A18.0,肋骨结核,Tuberculosis of bones and joints
404,A18.027+,A18.0,肩关节结核,Tuberculosis of bones and joints
405,A18.028,A18.0,膝关节结核,Tuberculosis of bones and joints
406,A18.028+,A18.0,肘关节结核,Tuberculosis of bones and joints
407,A18.029,A18.0,膝结核性滑膜炎,Tuberculosis of bones and joints
408,A18.029+,A18.0,腕关节结核,Tuberculosis of bones and joints
409,A18.030+,A18.0,指关节结核,Tuberculosis of bones and joints
410,A18.031,A18.0,肱骨结核,Tuberculosis of bones and joints
411,A18.031+,A18.0,髋关节结核,Tuberculosis of bones and joints
412,A18.032,A18.0,股骨结核,Tuberculosis of bones and joints
413,A18.032+,A18.0,骶髂关节结核,Tuberculosis of bones and joints
414,A18.033+,A18.0,髋关节结核性滑膜炎,Tuberculosis of bones and joints
415,A18.034+,A18.0,膝关节结核,Tuberculosis of bones and joints
416,A18.035,A18.0,骨结核,Tuberculosis of bones and joints
417,A18.035+,A18.0,膝关节结核性滑膜炎,Tuberculosis of bones and joints
418,A18.036,A18.0,尺骨结核,Tuberculosis of bones and joints
419,A18.036+,A18.0,踝关节结核,Tuberculosis of bones and joints
420,A18.037,A18.0,腓骨结核,Tuberculosis of bones and joints
421,A18.037+,A18.0,跖趾关节结核,Tuberculosis of bones and joints
422,A18.038,A18.0,胫骨结核,Tuberculosis of bones and joints
423,A18.038+,A18.0,趾关节结核,Tuberculosis of bones and joints
424,A18.039,A18.0,跟骨结核,Tuberculosis of bones and joints
425,A18.039+,A18.0,关节结核性风湿病,Tuberculosis of bones and joints
426,A18.040,A18.0,腰部结核性窦道,Tuberculosis of bones and joints
427,A18.040+,A18.0,关节结核性窦道,Tuberculosis of bones and joints
428,A18.041+,A18.0,滑膜结核,Tuberculosis of bones and joints
429,A18.042+,A18.0,肌腱结核,Tuberculosis of bones and joints
430,A18.043+,A18.0,关节结核性脓肿,Tuberculosis of bones and joints
431,A18.044,A18.0,掌骨结核,Tuberculosis of bones and joints
432,A18.046,A18.0,脊柱结核(结核性脊柱炎),Tuberculosis of bones and joints
433,A18.047,A18.0,结核性滑膜炎,Tuberculosis of bones and joints
434,A18.100,A18.1,泌尿生殖系统结核,Tuberculosis of genitourinary system
435,A18.101,A18.1,泌尿系统结核,Tuberculosis of genitourinary system
436,A18.102,A18.1,膀胱结核,Tuberculosis of genitourinary system
437,A18.103+,A18.1,肾结核,Tuberculosis of genitourinary system
438,A18.104,A18.1,子宫内膜结核,Tuberculosis of genitourinary system
439,A18.104+,A18.1,结核性肾脓肿,Tuberculosis of genitourinary system
440,A18.105,A18.1,附睾结核,Tuberculosis of genitourinary system
441,A18.105+,A18.1,结核性肾盂积水,Tuberculosis of genitourinary system
442,A18.106,A18.1,睾丸结核,Tuberculosis of genitourinary system
443,A18.106+,A18.1,输尿管结核,Tuberculosis of genitourinary system
444,A18.107,A18.1,盆腔结核(结核性盆腔炎),Tuberculosis of genitourinary system
445,A18.107+,A18.1,结核性输尿管狭窄,Tuberculosis of genitourinary system
446,A18.108,A18.1,子宫颈结核,Tuberculosis of genitourinary system
447,A18.108+,A18.1,膀胱结核,Tuberculosis of genitourinary system
448,A18.109,A18.1,阴茎结核,Tuberculosis of genitourinary system
449,A18.109+,A18.1,前列腺结核,Tuberculosis of genitourinary system
450,A18.110,A18.1,卵巢结核,Tuberculosis of genitourinary system
451,A18.110+,A18.1,输精管结核,Tuberculosis of genitourinary system
452,A18.111,A18.1,前列腺结核,Tuberculosis of genitourinary system
453,A18.111+,A18.1,子宫内膜结核,Tuberculosis of genitourinary system
454,A18.112,A18.1,肾结核,Tuberculosis of genitourinary system
455,A18.112+,A18.1,子宫颈结核,Tuberculosis of genitourinary system
456,A18.113+,A18.1,输卵管结核,Tuberculosis of genitourinary system
457,A18.114,A18.1,输精管结核,Tuberculosis of genitourinary system
458,A18.114+,A18.1,卵巢结核,Tuberculosis of genitourinary system
459,A18.115,A18.1,输卵管结核,Tuberculosis of genitourinary system
460,A18.115+,A18.1,女性盆腔结核,Tuberculosis of genitourinary system
461,A18.116,A18.1,结核性输尿管狭窄,Tuberculosis of genitourinary system
462,A18.116+,A18.1,结核性阴囊瘘,Tuberculosis of genitourinary system
463,A18.117,A18.1,输尿管结核,Tuberculosis of genitourinary system
464,A18.117+,A18.1,睾丸结核,Tuberculosis of genitourinary system
465,A18.118,A18.1,精囊结核,Tuberculosis of genitourinary system
